HD欧美44,http://content2.sexforsure.com/2013/07/02/7/Video.mp4
BBC科学，,rtsp://c.itvitv.com/bbchd.duenmjksxndbcre
历史频道，,rtsp://c.itvitv.com/h
Discovery ,rtsp://c.itvitv.com/dshd.geyutrkugh
动物星球 ,rtsp://c.itvitv.com/dwxq.spr
Discovery Science，,rtsp://c.itvitv.com/dssc.ujk
FOX HD,rtsp://c.itvitv.com/foxhd.jks
美国探索台,rtsp://c.itvitv.com/dshd.geyutrkugh
美国探索科学台,rtsp://c.itvitv.com/dssc.ujk
高清电影3,rtmp://121.17.123.229/dlrtmp.cdn.zhanqi.tv/zqlive/21333_CvnhE
高清电影3,http://60.174.241.114/wshdl.load.cdn.zhanqi.tv/zqlive/21333_CvnhE.flv?
高清电影6,http://dlhls.cdn.zhanqi.tv/zqlive/7032_0s2qn.m3u8
高清电影9,http://60.174.241.114/wshdl.load.cdn.zhanqi.tv/zqlive/27478_syWmp.flv?wshc_tag=0&wsiphost=ipdbm
高清电影9,http://wshdl.load.cdn.zhanqi.tv/zqlive/27478_syWmp.flv
高清电影10,http://182.34.127.33/wshdl.load.cdn.zhanqi.tv/zqlive/15773_BDfrG.flv?wshc_tag=0&wsiphost=ipdbm
韩国GirlTv台,rtmp://123.108.164.71/etv2sb/pld501
欧美05,http://galsflv.videosz.com//mom-and-the-pop_4/videosz-mom-and-the-pop-42.flv
欧美06,http://galsflv.videosz.com//cum-filled-milfs_3/videosz-cum-filled-milfs-32.flv
欧美10,http://galsflv.videosz.com//squirters-and-gushers_2/videosz-squirters-and-gushers-23.flv
性感2台HD，,rtmp://edge2.everyon.tv/etv2/pld1005
兔子成人台HD，,rtmp://edge2.everyon.tv/etv2/pld1006
韩国红圈一台，,rtmp://edge2.everyon.tv/etv2/pld1008
棒子3,rtmp://edge2.everyon.tv/etv2/phd1005
日本台8,rtsp://c.itvitv.com/wowow.ghfyenxdhfdscz
日韩CR电影5,rtmp://123.108.164.71/etv2/phd1005
新韩源1,rtmp://edge2.everyon.tv/etv2/phd1003
新韩源7,rtmp://edge2.everyon.tv:1935/etv2/phd1003
新韩源2,rtmp://edge2.everyon.tv/etv2/phd1005
新韩源3,rtmp://edge2.everyon.tv/etv2/phd1008
新韩源5,rtmp://edge2.everyon.tv:1935/etv2/phd1005
新韩源6,rtmp://edge2.everyon.tv/etv2/phd1006
新韩源8,rtmp://edge2.everyon.tv:1935/etv2/phd877
新韩源9,rtmp://edge2.everyon.tv:1935/etv2/phd1008
韩国有码标清01,rtmp://123.108.164.71/etv2sb/pld59
韩国有码标清02,rtmp://123.108.164.71/etv2sb/pld60
韩国有码标清03,rtmp://123.108.164.71/etv2sb/pld61
韩国有码标清05,rtmp://123.108.164.71/etv2sb/pld63
韩国有码标清06,rtmp://123.108.164.71/etv2sb/pld64
韩国有码标清10,rtmp://123.108.164.71/etv2sb/pld511
韩国有码标清13,rtmp://123.108.164.71/etv2sb/pld769
韩国有码标清14,rtmp://123.108.164.71/etv2sb/pld771
韩国有码标清15,rtmp://123.108.164.71/etv2sb/pld772
韩国有码标清19,rtmp://123.108.164.71/etv2sb/pld991
韩国有码标清21,rtmp://123.108.164.71/etv2sb/pld993
韩国有码标清22,rtmp://123.108.164.71/etv2/pld1003
韩国有码标清25,rtmp://123.108.164.71/etv2/pld1008
韩国有码高清04,rtmp://123.108.164.71/etv2sb/phd62
韩国有码高清05,rtmp://123.108.164.71/etv2sb/phd63
韩国有码高清06,rtmp://123.108.164.71/etv2sb/phd64
韩国有码高清08,rtmp://123.108.164.71/etv2sb/phd499
韩国有码高清09,rtmp://123.108.164.71/etv2sb/phd501
韩国有码高清10,rtmp://123.108.164.71/etv2sb/phd511
韩国有码高清13,rtmp://123.108.164.71/etv2sb/phd769
韩国有码高清15,rtmp://123.108.164.71/etv2sb/phd772
韩国有码高清18,rtmp://123.108.164.71/etv2sb/phd968
韩国有码高清21,rtmp://123.108.164.71/etv2sb/phd993
韩国有码高清22,rtmp://123.108.164.71/etv2/phd1003
韩国有码高清24,rtmp://123.108.164.71/etv2/phd1006
韩国有码高清25,rtmp://123.108.164.71/etv2/phd1008
日本无码1,http://199.195.195.108:32001
日本无码4,http://199.195.195.108:32004
KoreaOkadai,rtmp://edge2.everyon.tv/etv2/pld1003
KoreaOkadaiHD,http://edge2.everyon.tv/etv2/phd1003/BratuMarian.m3u8
x3,http://208.122.3.2:9000
欧美WM1,http://199.195.195.108:32005
韓國成人9頻道,rtmp://edge2.everyon.tv/etv2sb/phd499
韓國成人10頻道,rtmp://edge2.everyon.tv/etv2sb/phd501
韓國成人12頻道,rtmp://edge2.everyon.tv/etv2sb/phd511
韓國成人13頻道,rtmp://edge2.everyon.tv/etv2sb/phd743
韓國成人16頻道,rtmp://edge2.everyon.tv/etv2sb/phd771
韓國成人18頻道,rtmp://edge2.everyon.tv/etv2sb/phd968
韓國成人19頻道,rtmp://edge2.everyon.tv/etv2sb/phd991
韓國成人20頻道,rtmp://edge2.everyon.tv/etv2sb/phd992
韓國成人21頻道,rtmp://edge2.everyon.tv/etv2sb/phd993
花花公子韩国1,rtmp://123.108.164.71/etv2sb//pld769
HD欧美73,http://img3.younggirlstube.com/scj/thumbs/galleries/7/176/0_268.flv
HD欧美74,http://img3.younggirlstube.com/scj/thumbs/galleries/7/160/0_945.flv
HD欧美75,http://img4.younggirlstube.com/scj/thumbs/galleries/7/042/0_402.flv
HD欧美77,http://img3.younggirlstube.com/scj/thumbs/galleries/7/127/0_242.flv
HD欧美78,http://img3.younggirlstube.com/scj/thumbs/galleries/7/870/0_631.flv
HD欧美81,http://img5.younggirlstube.com/scj/thumbs/galleries/7/162/0_192.flv
HD欧美86,http://img5.younggirlstube.com/scj/thumbs/galleries/7/184/0_772.flv
HD欧美87,http://img3.younggirlstube.com/scj/thumbs/galleries/7/162/0_192.flv
HD欧美88,http://img3.younggirlstube.com/scj/thumbs/galleries/7/320/0_228.flv
HD欧美89,http://img4.younggirlstube.com/scj/thumbs/galleries/7/019/0_476.flv
HD欧美90,http://s4233.wtfpass.com/tap/flv/0023tapflvjpn.flv
HD欧美120,http://img5.younggirlstube.com/scj/thumbs/galleries/7/123/0_833.flv
HD欧美13,http://sofuckingreal.com/movies/cfnm18/fitness08.mp4
HD欧美73,http://img3.younggirlstube.com/scj/thumbs/galleries/7/176/0_268.flv
HD欧美74,http://img3.younggirlstube.com/scj/thumbs/galleries/7/160/0_945.flv
HD欧美75,http://img4.younggirlstube.com/scj/thumbs/galleries/7/042/0_402.flv
HD欧美77,http://img3.younggirlstube.com/scj/thumbs/galleries/7/127/0_242.flv
HD欧美78,http://img3.younggirlstube.com/scj/thumbs/galleries/7/870/0_631.flv
HD欧美81,http://img5.younggirlstube.com/scj/thumbs/galleries/7/162/0_192.flv
HD欧美86,http://img5.younggirlstube.com/scj/thumbs/galleries/7/184/0_772.flv
HD欧美87,http://img3.younggirlstube.com/scj/thumbs/galleries/7/162/0_192.flv
HD欧美88,http://img3.younggirlstube.com/scj/thumbs/galleries/7/320/0_228.flv
HD欧美89,http://img4.younggirlstube.com/scj/thumbs/galleries/7/019/0_476.flv
HD欧美90,http://s4233.wtfpass.com/tap/flv/0023tapflvjpn.flv
HD欧美91,http://galleries.wtfpass.com/hs18/flv/hs180028.flv
HD欧美120,http://img5.younggirlstube.com/scj/thumbs/galleries/7/123/0_833.flv

ELTA综合HD,p2p://60.249.213.25:9900/570cd69200043ef16400f544430c7878
ELTA影剧HD,p2p://60.249.213.25:9900/5711ad21000e857900a25abf2505723e
ELTA综合HD,p2p://60.249.213.25:9900/570cd69200043ef16400f544430c7878
ELTA影剧HD,p2p://60.249.213.25:9900/5711ad21000e857900a25abf2505723e

东森戏剧,p2p://60.249.213.25:9900/56067c05000c02cf006484ca385f7c26
东森电影,p2p://60.249.213.25:9900/56089c4a000380ec05a015ce2c2845fa

HBOHD,p2p://60.249.213.25:9900/571376540002b49e0227ab855cf04af4
HBO-Signature,p2p://60.249.213.25:9900/571376d6000170820229a7031fde0868
HBO-HitsHD,p2p://60.249.213.25:9900/57137759000931c9022ba8b800bf3e93
HBO-Family-HD,p2p://60.249.213.25:9900/571377c4000f2786022d4c376f982988

FOX影院HD,p2p://60.249.213.25:9900/5716da6c000a52590f66ab3d43672602
FOXCRIMEHD,p2p://60.249.213.25:9900/570ca3a10005b0d76339f83c55b51a6a
FOX娱乐HD,p2p://60.249.213.25:9900/570ca3e50005b2df633b01dd503c0c72
FX电影HD,p2p://60.249.213.25:9900/570ca2b7000035ac633664c4041f29db
FOX家庭影院HD,p2p://60.249.213.25:9900/570ca466000bd612633cfb583da44f7e

龙华偶像,p2p://60.249.213.25:9900/570cd486000c439963f8f86f7d537bb2
龙华洋片,p2p://60.249.213.25:9900/570cd4e50002178f63fa68ec0d0b44fb
龙华电影,p2p://60.249.213.25:9900/571346dd000a88c1016e44a5655b4629
龙华戏剧,p2p://60.249.213.25:9900/570cc3bd0009b38e63b766aa6d8a3e50
龙华影剧,p2p://60.249.213.25:9900/571346fc0000f886016ebb4a46e33091
龙华经典,p2p://60.249.213.25:9900/571349a6000ac2c5017925df53de17d8
龙华动画,p2p://60.249.213.25:9900/570cd62a0009299a63ff6045572c4172

靖天日本,p2p://60.249.213.25:9900/570cd712000bd6026402eb3612d86830
靖天电影,p2p://60.249.213.25:9900/570cc38100075b2463b67bb02a70238c
靖天戏剧,p2p://60.249.213.25:9900/570cd4a90004fbc663f97f4a4687542d
靖天综合,p2p://60.249.213.25:9900/570cd6f800023c046402833055424a53
靖天资讯,p2p://60.249.213.25:9900/570cd6dd0008d80564021b696bbf1ff7
靖天映画,p2p://60.249.213.25:9900/5713494c0009dc770177c613216247eb
靖天电视,p2p://60.249.213.25:9900/570cd6ac000e15df64015d596cef7637
靖天卡通,p2p://60.249.213.25:9900/570cd6780006c8c36400905a16a450d4
靖洋戏剧,p2p://60.249.213.25:9900/570cd4c40000843563f9e79d608467b8

壹电影,p2p://60.249.213.25:9900/56246e1c00059bad19f14715558d6879
星卫HD电影,p2p://60.249.213.25:9900/570ca42e000cb9d0633c20d2254f010f
卫视电影,p2p://60.249.213.25:9900/5718a26c000a5fc5165beb3d27370f35
卫视西片HD,p2p://60.249.213.25:9900/570ca403000dc645633b791e1a93755b
AXN动作电影,p2p://60.249.213.25:9900/5609c544000d49e0001b5e93312249d4
BBCearth,p2p://60.249.213.25:9900/570cd261000d465563f09826300254f6
BBC影剧,p2p://60.249.213.25:9900/570cd2eb0004324663f2b0e412c06a81
CATCHPLAY电影,p2p://60.249.213.25:9900/57134ae9000d1e8d017e143301755a6c
环球影院频道,p2p://60.249.213.25:9900/57134a7b00036c8b017c6407305a1779
Sundance日舞电影,p2p://60.249.213.25:9900/570ca48200093fc3633d680e4bf3199d
SYFY惊悚恐怖电影,p2p://60.249.213.25:9900/57134acd000cd99c017da6c11f7a3de4
HMC电影HD,p2p://60.249.213.25:9900/571575a8000a1b9909f50d8b373918c7
CI犯罪现场,p2p://60.249.213.25:9900/5711b4dd000a088e00c0900213dc2f0f
DIVA电影,p2p://60.249.213.25:9900/5711ad66000907b100a366e069e87b6d
CinemaWorld电影,p2p://60.249.213.25:9900/57137f34000c4826024a58f44b2f05d3
鸿基影剧,p2p://60.249.213.25:9900/570cd30800037d3963f321fe619a070b
天映频道,p2p://60.249.213.25:9900/570684590002d5ee4b4fc646729f7022
影迷纪实,p2p://60.249.213.25:9900/570cd3f90008ccb163f6d0c318f85cba
影迷数位电影,p2p://60.249.213.25:9900/570cd59a0006f61d63fd2d3461c94000
科幻影剧HD,p2p://60.249.213.25:9900/570cd466000c17a163f87b6378f17b94
天华高清电影,p2p://60.249.213.25:9900/570684320000b13a4b4f2d62562866f3
环球影院频道,p2p://60.249.213.25:9900/57134a7b00036c8b017c6407305a1779
CATCHPLAY电影,p2p://60.249.213.25:9900/57134ae9000d1e8d017e143301755a6c
华纳影院,p2p://60.249.213.25:9900/57133da40003d7ad014a3c4b22f025c3
HMC电影HD,p2p://60.249.213.25:9900/571575a8000a1b9909f50d8b373918c7
卫视西片HD,p2p://60.249.213.25:9900/570ca44a000f2331633c8ed0171948ed
卫视西片HD,p2p://60.249.213.25:9900/570ca403000dc645633b791e1a93755b
天华高清电影,p2p://60.249.213.25:9900/570684320000b13a4b4f2d62562866f3
天映频道,p2p://60.249.213.25:9900/570684590002d5ee4b4fc646729f7022
BBC,p2p://60.248.161.224:6001/5420de81000abc3003ccd273e72a2e6f.ts
凤凰中文,p2p://60.248.161.224:6001/5420e091000f004203d4e20a0bc3308a.ts
凤凰资讯,p2p://60.248.161.224:6001/5420dfc300096e5c03d1bbede278b8fd.ts
CNN新闻,http://210.200.79.26:1935/live/cnnnews_sp.sdp/chunklist.m3u8
CNN国际,http://210.200.79.26:1935/live/cnnint_sp.sdp/chunklist.m3u8
HBOHD,p2p://50.7.221.42:9000/55238a98000ce5eb0658b5e724961775&link=udhuwhiahu2h9a.ts
HBO原创,p2p://50.7.221.42:9000/5523eea80009813e0021dda20b184108&link=udhuwhiahu2h9a.ts
HBO强档,p2p://50.7.221.42:9000/55238a710004af5606581b7c2ca02004&link=udhuwhiahu2h9a.ts
HBOHD电影,p2p://106.186.121.94:8258/560782e8000515555841f6113bec796c#p2p://61.221.233.81:9000/56067efd0001a05600701ae11acc2bc7
HBOHitsHD电影,p2p://106.186.121.94:8258/5607838f000bf5db5844842c3a152b81#p2p://61.221.233.81:9000/56067eb80006923e006f0ea27234465f
FOXHD电影,p2p://106.186.121.94:8258/56078931000bc910585a84e83299040c
TVBS,p2p://60.248.161.224:6001/5420e2f90006f7fd03de463c02026e35.ts
国家地理HD,http://50.117.117.42:8081/live/d ... e-a647-5a1d328bd1ac
國家地理高畫質頻道HD,p2p://61.221.233.81:9000/560690b6000301e100b555e0507b4d59&link=HGFDSAihgfd
國家人文HD,p2p://61.221.233.81:9000/56068b120009d992009f4efc52491401&link=HGFDSAihgfd
國家地理高畫質野生頻道,p2p://61.221.233.81:9000/560692850004bd3100bc66f047c777bd&link=HGFDSAihgfd
DiscoveryHD,p2p://61.221.233.81:9000/56068bc70007566100a211613f5b3bac&link=HGFDSAihgfd

NHK総合,p2p://50.7.104.10:9906/54005028000555ef0150571cacca9cf3
NHKＥテレ,p2p://50.7.104.10:9906/540044fe0001069f0124b9f18b00efe5
NHK BSプレミアム,p2p://50.7.104.10:9906/540044fd00064c650124b7636fadae16
テレビ东京,p2p://50.7.104.10:9906/5400502a000565db01505ef032c46863
日テレビ,p2p://50.7.104.10:9906/540050270009ff6c0150546512a7eef9
テレビTBS,p2p://50.7.104.10:9906/54005029000a6c4501505c51139d7f96
テレビ朝日,p2p://50.7.104.10:9906/540050270000a1b7015051ffa41b571c

凤凰卫视电影台, rtmp://219.232.160.161/livestream/fdwypqk6
东森亚洲台,http://58.99.33.4:1935/liveedge/live_165_3.stream/playlist.m3u8
东森亚洲新闻,http://58.99.33.4:1935/liveedge/live_166_3.stream/playlist.m3u8
行政院,http://58.99.33.4:1935/liveedge/live_180_3.stream/playlist.m3u8
中天综合,http://58.99.33.4:1935/liveedge/live_718_3.stream/playlist.m3u8
台湾好,http://58.99.33.4:1935/liveedge/live_168_3.stream/playlist.m3u8
台湾好,http://58.99.33.4:1935/liveedge/live_754_3.stream/playlist.m3u8
FTV影剧,http://58.99.33.4:1935/liveedge/live_751_3.stream/playlist.m3u8
FTV旅游,http://58.99.33.4:1935/liveedge/live_750_3.stream/playlist.m3u8
FTV综艺,http://58.99.33.4:1935/liveedge/live_748_3.stream/playlist.m3u8
行政院,http://58.99.33.4:1935/liveedge/live_745_3.stream/playlist.m3u8
儿童,http://58.99.33.4:1935/liveedge/live_733_3.stream/playlist.m3u8
音乐1,http://58.99.33.4:1935/liveedge/live_730_3.stream/playlist.m3u8
音乐2,http://58.99.33.4:1935/liveedge/live_729_3.stream/playlist.m3u8
音乐3,http://58.99.33.4:1935/liveedge/live_187_3.stream/playlist.m3u8
动画1,http://58.99.33.4:1935/liveedge/live_736_3.stream/playlist.m3u8
华研音乐台,http://58.99.33.4:1935/liveedge/live_727_3.stream/playlist.m3u8
爱放动画,http://58.99.33.4:1935/liveedge/live_735_3.stream/playlist.m3u8
恒大音乐,http://58.99.33.4:1935/liveedge/live_787_3.stream/playlist.m3u8
猪哥亮歌厅秀,http://58.99.33.4:1935/liveedge/live_190_3.stream/playlist.m3u8
番薯TVHD,http://210.209.3.1/live/C02DD98E-593E-47A8-905C-3B101183A555?fmt=x264_500K_ts&cpid=admin&size
华娱卫视,http://110.77.0.182:1935/dvr/1012.stream/playlist.m3u8
TVB8,http://110.77.0.182:1935/dvr/1013.stream/playlist.m3u8
TVB翡翠,p2p://60.249.213.25:9900/57121892000d960f02460bed767d17f5
TVBJ5高清翡翠,p2p://60.249.213.25:9900/571217f20007ba850243996d2a1a32d0
TVB翡翠明珠,p2p://60.249.213.25:9900/571219620009f11c0249377f7cfc15bd
TVB翡翠J2娱乐,p2p://60.249.213.25:9900/571219e6000c6f84024b3bc364573e9b
TVB翡翠互动新闻,p2p://60.249.213.25:9900/57121a640006fb80024d268f0b9a014c
高清
台視HD,http://du3.ottclub.info:1935/live/c171.stream/playlist.m3u8
中視HD,http://du1.ottclub.info:1935/live/c174.stream/playlist.m3u8
八大第1HD,http://du1.ottclub.info:1935/live/c157.stream/playlist.m3u8
八大綜合HD,http://du1.ottclub.info:1935/live/c197.stream/playlist.m3u8
八大戲劇,http://du2.ottclub.info:1935/live/c215.stream/playlist.m3u8
三立台灣HD,http://du3.ottclub.info:1935/live/c196.stream/playlist.m3u8
三立都會HD,http://du1.ottclub.info:1935/live/c159.stream/playlist.m3u8
JET綜合,http://du1.ottclub.info:1935/live/c225.stream/playlist.m3u8
年代MUCH,http://du1.ottclub.info:1935/live/c226.stream/playlist.m3u8
中天綜合HD,http://du3.ottclub.info:1935/live/c220.stream/playlist.m3u8
中天娛樂,http://du1.ottclub.info:1935/live/c228.stream/playlist.m3u8
東森戲劇,http://du2.ottclub.info:1935/live/c169.stream/playlist.m3u8
東森超視,http://du1.ottclub.info:1935/live/c195.stream/playlist.m3u8
東森綜合,http://du3.ottclub.info:1935/live/c237.stream/playlist.m3u8
東森洋片,http://du2.ottclub.info:1935/live/c194.stream/playlist.m3u8
東森電影,http://du2.ottclub.info:1935/live/c234.stream/playlist.m3u8
TVBS歡樂HD,http://du3.ottclub.info:1935/live/c160.stream/playlist.m3u8
TVBS綜合HD,http://du1.ottclub.info:1935/live/c189.stream/playlist.m3u8
緯來日本,http://du2.ottclub.info:1935/live/c164.stream/playlist.m3u8
緯來育樂,http://du2.ottclub.info:1935/live/c166.stream/playlist.m3u8
緯來戲劇,http://du2.ottclub.info:1935/live/c210.stream/playlist.m3u8
緯來綜合,http://du3.ottclub.info:1935/live/c235.stream/playlist.m3u8
緯來體育HD,http://du3.ottclub.info:1935/live/c163.stream/playlist.m3u8
東風37,http://du2.ottclub.info:1935/live/c214.stream/playlist.m3u8
TLC旅遊生活,http://du2.ottclub.info:1935/live/c170.stream/playlist.m3u8
WIN綜合HD,http://du2.ottclub.info:1935/live/c173.stream/playlist.m3u8
動物星球,http://du2.ottclub.info:1935/live/c176.stream/playlist.m3u8
公視HD,http://du1.ottclub.info:1935/live/c239.stream/playlist.m3u8
國興衛視,http://du2.ottclub.info:1935/live/c213.stream/playlist.m3u8
FOXCRIMEHD,http://du1.ottclub.info:1935/live/c155.stream/playlist.m3u8
DIVA電影,http://du1.ottclub.info:1935/live/c156.stream/playlist.m3u8
HBO強檔巨獻,http://du1.ottclub.info:1935/live/c184.stream/playlist.m3u8
HBO家庭影院HD,http://du1.ottclub.info:1935/live/c185.stream/playlist.m3u8
HBO溫馨家庭,http://du1.ottclub.info:1935/live/c186.stream/playlist.m3u8
HBO原創巨獻,http://du1.ottclub.info:1935/live/c190.stream/playlist.m3u8
CINEM電影,http://du1.ottclub.info:1935/live/c199.stream/playlist.m3u8
DMAX,http://du1.ottclub.info:1935/live/c200.stream/playlist.m3u8
FOXHD,http://du1.ottclub.info:1935/live/c231.stream/playlist.m3u8
FOX家庭影院HD,http://du1.ottclub.info:1935/live/c202.stream/playlist.m3u8
環球影視,http://du1.ottclub.info:1935/live/c203.stream/playlist.m3u8
美亞電影HD,http://du1.ottclub.info:1935/live/c204.stream/playlist.m3u8
星衛HD電影,http://du1.ottclub.info:1935/live/c205.stream/playlist.m3u8
星衛娛樂,http://du3.ottclub.info:1935/live/c242.stream/playlist.m3u8
Babytv,http://du1.ottclub.info:1935/live/c224.stream/playlist.m3u8
衛視西片,http://du3.ottclub.info:1935/live/c246.stream/playlist.m3u8
衛視電影,http://du2.ottclub.info:1935/live/c167.stream/playlist.m3u8
衛視閤家歡,http://du2.ottclub.info:1935/live/c211.stream/playlist.m3u8
衛視中文台 HD,http://du1.ottclub.info:1935/live/c158.stream/playlist.m3u8
韓國娛樂,http://du3.ottclub.info:1935/live/c218.stream/playlist.m3u8
韓國M樂,http://du3.ottclub.info:1935/live/c240.stream/playlist.m3u8
BBClifestyle,http://du3.ottclub.info:1935/live/c219.stream/playlist.m3u8
FXHD,http://du3.ottclub.info:1935/live/c238.stream/playlist.m3u8
MTVHD,http://du3.ottclub.info:1935/live/c241.stream/playlist.m3u8
EVE生活,http://du3.ottclub.info:1935/live/c243.stream/playlist.m3u8
BRAVO菁采,http://du3.ottclub.info:1935/live/c201.stream/playlist.m3u8
國家地理HD,http://du3.ottclub.info:1935/live/c206.stream/playlist.m3u8
國家地理野生HD,http://du3.ottclub.info:1935/live/c207.stream/playlist.m3u8
國家人文,http://du3.ottclub.info:1935/live/c245.stream/playlist.m3u8
探索世界HD,http://du3.ottclub.info:1935/live/c244.stream/playlist.m3u8
探索科學,http://du3.ottclub.info:1935/live/c247.stream/playlist.m3u8
壹新聞,http://du1.ottclub.info:1935/live/c232.stream/playlist.m3u8
東森新聞HD,http://du1.ottclub.info:1935/live/c191.stream/playlist.m3u8
東森財經新聞HD,http://du2.ottclub.info:1935/live/c233.stream/playlist.m3u8
三立新聞HD,http://du3.ottclub.info:1935/live/c161.stream/playlist.m3u8
TVBS新聞,http://du3.ottclub.info:1935/live/c162.stream/playlist.m3u8
民視新聞HD,http://du1.ottclub.info:1935/live/c187.stream/playlist.m3u8
中天新聞HD,http://du1.ottclub.info:1935/live/c188.stream/playlist.m3u8
年代新聞HD,http://du3.ottclub.info:1935/live/c236.stream/playlist.m3u8
非凡新聞HD,http://du2.ottclub.info:1935/live/c212.stream/playlist.m3u8
CNN國際新聞,http://du2.ottclub.info:1935/live/c175.stream/playlist.m3u8
BBC國際新聞,http://du2.ottclub.info:1935/live/c177.stream/playlist.m3u8
ASN體育,http://du1.ottclub.info:1935/live/c221.stream/playlist.m3u8
博斯運動,http://du3.ottclub.info:1935/live/c208.stream/playlist.m3u8
博斯高球,http://du1.ottclub.info:1935/live/c222.stream/playlist.m3u8
博斯高球II,http://du3.ottclub.info:1935/live/c209.stream/playlist.m3u8
FOX體育2HD,http://du2.ottclub.info:1935/live/c165.stream/playlist.m3u8
FOX體育3HD,http://du3.ottclub.info:1935/live/c230.stream/playlist.m3u8
ELTA體育HD,http://du3.ottclub.info:1935/live/c217.stream/playlist.m3u8
迪斯尼少年,http://du1.ottclub.info:1935/live/c223.stream/playlist.m3u8
迪斯尼頻道,http://du2.ottclub.info:1935/live/c198.stream/playlist.m3u8
東森幼幼,http://du1.ottclub.info:1935/live/c227.stream/playlist.m3u8
MOMO親子,http://du2.ottclub.info:1935/live/c168.stream/playlist.m3u8
CN卡通頻道,http://du2.ottclub.info:1935/live/c178.stream/playlist.m3u8

台視HD,http://du1.ottclub.info:1935/live/c671.stream/playlist.m3u8
中視HD,http://du1.ottclub.info:1935/live/c674.stream/playlist.m3u8
民視HD,http://du3.ottclub.info:1935/live/c692.stream/playlist.m3u8
民視四季HD,http://du3.ottclub.info:1935/live/c693.stream/playlist.m3u8
三立都會HD,http://du1.ottclub.info:1935/live/c659.stream/playlist.m3u8
三立新聞HD,http://du1.ottclub.info:1935/live/c661.stream/playlist.m3u8
TVBS歡樂HD,http://du1.ottclub.info:1935/live/c660.stream/playlist.m3u8
緯來育樂,http://du1.ottclub.info:1935/live/c666.stream/playlist.m3u8
衛視電影,http://du1.ottclub.info:1935/live/c667.stream/playlist.m3u8
MOMO親子,http://du1.ottclub.info:1935/live/c668.stream/playlist.m3u8
東森戲劇,http://du1.ottclub.info:1935/live/c669.stream/playlist.m3u8
TLC旅遊生活,http://du1.ottclub.info:1935/live/c670.stream/playlist.m3u8
HBO強檔巨獻,http://du1.ottclub.info:1935/live/c684.stream/playlist.m3u8
HBO家庭影院HD,http://du1.ottclub.info:1935/live/c685.stream/playlist.m3u8
HBO溫馨家庭,http://du1.ottclub.info:1935/live/c686.stream/playlist.m3u8
民視新聞HD,http://du1.ottclub.info:1935/live/c687.stream/playlist.m3u8
中天新聞HD,http://du1.ottclub.info:1935/live/c688.stream/playlist.m3u8
HBO原創巨獻,http://du1.ottclub.info:1935/live/c690.stream/playlist.m3u8
東森新聞HD,http://du1.ottclub.info:1935/live/c691.stream/playlist.m3u8
東森超視,http://du1.ottclub.info:1935/live/c695.stream/playlist.m3u8
八大第1HD,http://du1.ottclub.info:1935/live/c657.stream/playlist.m3u8
八大綜合HD,http://du1.ottclub.info:1935/live/c697.stream/playlist.m3u8
迪斯尼頻道,http://du1.ottclub.info:1935/live/c698.stream/playlist.m3u8
CINEMAX影,http://du1.ottclub.info:1935/live/c699.stream/playlist.m3u8
DMAX,http://du1.ottclub.info:1935/live/c700.stream/playlist.m3u8
FOX家庭影院HD,http://du1.ottclub.info:1935/live/c702.stream/playlist.m3u8
衛視閤家歡,http://du1.ottclub.info:1935/live/c711.stream/playlist.m3u8
非凡新聞HD,http://du1.ottclub.info:1935/live/c712.stream/playlist.m3u8
ASN體育,http://du1.ottclub.info:1935/live/c721.stream/playlist.m3u8
博斯高球,http://du1.ottclub.info:1935/live/c722.stream/playlist.m3u8
迪斯尼少年,http://du1.ottclub.info:1935/live/c723.stream/playlist.m3u8
Babytv,http://du1.ottclub.info:1935/live/c724.stream/playlist.m3u8
JET綜合,http://du1.ottclub.info:1935/live/c725.stream/playlist.m3u8
年代MUCH,http://du1.ottclub.info:1935/live/c726.stream/playlist.m3u8
東森幼幼,http://du1.ottclub.info:1935/live/c727.stream/playlist.m3u8
中天娛樂,http://du1.ottclub.info:1935/live/c728.stream/playlist.m3u8
公視,http://du1.ottclub.info:1935/live/c729.stream/playlist.m3u8
壹新聞,http://du1.ottclub.info:1935/live/c732.stream/playlist.m3u8
公視HD,http://du1.ottclub.info:1935/live/c739.stream/playlist.m3u8
TVBS新聞HD,http://du2.ottclub.info:1935/live/c662.stream/playlist.m3u8
WIN綜合HD,http://du2.ottclub.info:1935/live/c673.stream/playlist.m3u8
CNN國際新聞,http://du2.ottclub.info:1935/live/c675.stream/playlist.m3u8
動物星球,http://du2.ottclub.info:1935/live/c676.stream/playlist.m3u8
BBC國際新聞,http://du2.ottclub.info:1935/live/c677.stream/playlist.m3u8
CN卡通頻道,http://du2.ottclub.info:1935/live/c678.stream/playlist.m3u8
TVBS綜合HD,http://du2.ottclub.info:1935/live/c689.stream/playlist.m3u8
FOXCRIMEHD,http://du3.ottclub.info:1935/live/c655.stream/playlist.m3u8
DIVA電影,http://du3.ottclub.info:1935/live/c656.stream/playlist.m3u8
緯來體育HD,http://du3.ottclub.info:1935/live/c663.stream/playlist.m3u8
緯來日本,http://du3.ottclub.info:1935/live/c664.stream/playlist.m3u8
FOX體育2,http://du3.ottclub.info:1935/live/c665.stream/playlist.m3u8
東森洋片,http://du3.ottclub.info:1935/live/c694.stream/playlist.m3u8
